City_ID,City,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Country,Date
385,antipino,57.11,65.76,50.0,87,90,13.42,RU,1593052688
386,paamiut,61.99,-49.67,39.99,96,100,7.9,GL,1593052688
387,carmelo,-33.99,-58.29,55.4,58,90,12.75,UY,1593052409
388,saint-francois,46.42,3.91,63.0,82,1,3.67,FR,1593052689
389,barra patuca,15.8,-84.28,80.11,81,20,10.49,HN,1593052689
390,port blair,11.67,92.75,84.88,74,85,12.59,IN,1593052689
391,tchollire,8.4,14.17,72.86,87,46,3.13,CM,1593052689
392,talnakh,69.49,88.4,59.0,77,46,4.47,RU,1593052689
393,abnub,27.27,31.15,77.0,41,0,20.8,EG,1593052689
394,ninghai,29.29,121.42,80.01,88,75,8.95,CN,1593052689
395,zelenogradsk,54.96,20.48,64.99,100,2,8.66,RU,1593052689
396,champerico,14.3,-91.92,82.53,74,100,4.0,GT,1593052689
397,cidra,18.18,-66.16,80.01,86,6,5.21,PR,1593052689
398,griffith,41.53,-87.42,71.01,56,40,5.82,US,1593052435
399,solnechnyy,50.72,136.63,55.35,85,100,4.12,RU,1593052689
400,havoysund,71.0,24.66,50.0,76,88,10.29,NO,1593052689
401,progreso,21.28,-89.67,84.99,74,90,8.05,MX,1593052689
402,horta,38.53,-28.63,63.05,68,0,5.79,PT,1593052689
403,brae,60.4,-1.35,51.8,87,88,1.12,GB,1593052689
404,port-de-bouc,43.4,4.98,66.2,77,0,5.82,FR,1593052689
405,broome,42.25,-75.83,64.4,63,40,5.82,US,1593052689
406,codrington,-38.27,141.97,56.66,75,50,15.61,AU,1593052690
407,sanchor,24.76,71.77,91.04,61,84,11.92,IN,1593052690
408,amahai,-3.33,128.92,83.08,71,90,13.69,ID,1593052690
409,cerquilho,-23.16,-47.74,68.0,63,93,4.7,BR,1593052690
410,alta floresta,-9.88,-56.09,75.04,65,48,2.42,BR,1593052690
411,san cristobal,7.77,-72.22,64.94,69,100,2.04,VE,1593052690
412,turinsk,58.05,63.7,47.77,93,100,8.88,RU,1593052690
413,sao felix do xingu,-6.64,-51.99,71.56,87,32,2.13,BR,1593052690
414,vila franca do campo,37.72,-25.43,60.8,77,40,8.05,PT,1593052690
415,bathsheba,13.22,-59.52,82.4,74,20,23.04,BB,1593052690
416,inhambane,-23.86,35.38,66.13,76,22,5.91,MZ,1593052690
417,touros,-5.2,-35.46,73.4,83,40,4.7,BR,1593052690
418,santa barbara,34.42,-119.7,69.01,82,75,10.29,US,1593052456
419,alikovo,55.74,46.75,48.2,66,0,6.71,RU,1593052690
420,katsuura,35.13,140.3,72.0,94,75,4.7,JP,1593052690
421,nizhniy odes,63.64,54.86,43.45,93,100,7.7,RU,1593052690
422,arman,59.7,150.17,59.52,67,44,7.61,RU,1593052690
423,mahanje,-9.93,35.33,58.62,95,53,1.59,TZ,1593052690
424,shieli,44.17,66.75,80.82,16,0,3.91,KZ,1593052691
425,atar,20.52,-13.05,90.23,32,61,5.3,MR,1593052691
426,srednekolymsk,67.45,153.68,82.29,29,0,7.45,RU,1593052691
427,gurupi,-11.73,-49.07,75.76,59,42,4.03,BR,1593052691
428,sistranda,63.73,8.83,57.2,93,77,5.82,NO,1593052691
429,ancud,-41.87,-73.82,39.99,100,75,3.36,CL,1593052691
430,urumqi,43.8,87.6,82.4,23,84,8.95,CN,1593052691
431,lewistown,40.6,-77.57,69.8,68,1,3.47,US,1593052691
432,kiama,-34.68,150.87,66.99,55,0,18.01,AU,1593052691
433,toropets,56.5,31.64,62.1,79,61,1.95,RU,1593052691
434,dajal,29.56,70.38,103.96,28,0,5.97,PK,1593052691
435,half moon bay,37.46,-122.43,75.99,82,1,3.36,US,1593052516
436,korla,41.76,86.15,82.85,16,100,13.22,CN,1593052691
437,north bend,43.41,-124.22,63.0,88,90,19.46,US,1593052666
438,moose factory,51.26,-80.61,48.2,93,90,9.17,CA,1593052695
439,waitati,-45.75,170.57,48.99,92,100,20.0,NZ,1593052695
440,hobyo,5.35,48.53,79.66,72,0,17.65,SO,1593052695
441,los algarrobos,8.5,-82.43,71.01,59,100,1.01,PA,1593052695
442,dhidhdhoo,6.88,73.1,83.35,74,100,14.72,MV,1593052695
443,duverge,18.38,-71.52,78.64,74,13,0.94,DO,1593052695
444,esperance,-33.87,121.9,59.0,62,0,9.17,AU,1593052695
445,rosetta,31.4,30.42,73.4,73,40,10.29,EG,1593052695
446,jilib,0.49,42.79,72.54,95,99,4.29,SO,1593052695
447,chamrajnagar,11.92,76.95,73.4,94,40,5.82,IN,1593052695
448,shubarshi,48.59,57.19,73.54,41,100,5.7,KZ,1593052695
449,mapiri,-15.25,-68.17,68.83,90,79,0.29,BO,1593052695
450,show low,34.25,-110.03,84.2,6,1,16.11,US,1593052695
451,teya,60.38,92.63,78.13,47,99,2.3,RU,1593052695
452,lehututu,-23.97,21.87,45.64,55,0,9.28,BW,1593052695
453,rapid valley,44.06,-103.15,81.0,41,1,8.05,US,1593052696
454,bandundu,-3.32,17.37,73.24,58,8,3.89,CD,1593052696
455,catuday,16.29,119.81,84.76,73,98,4.59,PH,1593052696
456,ola,59.58,151.28,52.43,81,61,10.63,RU,1593052457
457,matagami,49.75,-77.63,51.8,93,90,8.05,CA,1593052696
458,ler,8.3,30.14,71.91,94,7,2.73,SS,1593052696
459,krasnyy chikoy,50.36,108.75,69.04,69,4,2.82,RU,1593052696
460,aldergrove,49.06,-122.47,73.0,64,40,9.17,CA,1593052696
461,byron bay,-28.65,153.62,66.2,52,0,8.05,AU,1593052696
462,maple creek,49.92,-109.48,70.97,60,85,6.22,CA,1593052570
463,kattivakkam,13.22,80.32,86.0,70,40,6.93,IN,1593052696
464,ixtapa,20.7,-105.2,77.0,94,90,5.82,MX,1593052696
465,hinton,53.4,-117.59,60.08,75,79,2.28,CA,1593052696
466,labuhan,-6.88,112.21,82.56,70,81,6.15,ID,1593052696
467,tambopata,-12.73,-69.18,73.04,93,100,1.12,PE,1593052696
468,nioaque,-21.14,-55.83,75.16,59,100,7.14,BR,1593052696
469,bowmore,34.94,-79.3,73.99,94,1,5.82,US,1593052697
470,high level,58.52,-117.14,73.4,31,75,6.93,CA,1593052697
471,pampa,35.54,-100.96,80.6,36,1,16.11,US,1593052697
472,xixiang,35.16,112.86,93.0,99,0,5.64,CN,1593052697
473,sungaipenuh,-2.08,101.38,79.43,53,68,1.63,ID,1593052697
474,manjeshwar,12.72,74.89,78.8,88,40,4.7,IN,1593052697
475,kathu,7.92,98.33,82.4,78,20,3.36,TH,1593052697
476,benjamin hill,30.17,-111.1,96.01,19,2,4.0,MX,1593052697
477,kupang,-10.17,123.58,80.6,74,20,11.41,ID,1593052697
478,tautira,-17.73,-149.15,80.6,74,75,4.7,PF,1593052697
479,bilibino,68.05,166.44,62.46,34,100,14.07,RU,1593052697
480,souillac,-20.52,57.52,69.8,94,75,14.99,MU,1593052697
481,kyshtovka,56.55,76.63,56.62,84,96,9.91,RU,1593052697
482,henties bay,-22.12,14.28,64.49,44,0,5.06,NA,1593052697
483,kavaratti,10.57,72.64,84.24,74,97,10.49,IN,1593052704
484,bayshore gardens,27.43,-82.59,84.99,74,1,3.36,US,1593052706
485,konya,38.17,32.5,62.6,67,0,10.29,TR,1593052706
486,aviles,43.55,-5.92,63.0,100,40,9.17,ES,1593052706
487,ozark,37.02,-93.21,73.99,77,0,0.43,US,1593052706
488,lensk,60.73,114.93,79.05,35,61,2.39,RU,1593052706
489,tacuarembo,-31.73,-55.98,61.63,95,100,9.01,UY,1593052706
490,marzuq,14.4,46.47,79.34,34,36,3.09,YE,1593052706
491,ferrol,43.48,-8.24,63.0,87,90,2.24,ES,1593052706
492,sobolevo,54.43,31.9,60.84,85,40,4.41,RU,1593052706
493,ko samui,9.54,99.94,84.2,79,20,8.01,TH,1593052706
494,toul,48.67,5.92,69.8,59,31,4.7,FR,1593052706
495,rafsanjan,30.41,55.99,81.3,16,0,3.94,IR,1593052706
496,banyo,6.75,11.82,63.84,80,87,1.9,CM,1593052706
497,road town,18.42,-64.62,82.99,86,24,3.0,VG,1593052706
498,saint-georges,12.06,-61.75,82.4,83,20,14.99,GD,1593052706
499,bronnoysund,65.46,12.2,62.6,72,100,4.7,NO,1593052707
500,seydi,39.48,62.91,86.31,13,0,11.5,TM,1593052707
501,canandaigua,42.87,-77.29,61.0,74,0,8.3,US,1593052707
502,coquimbo,-29.95,-71.34,51.8,81,0,4.7,CL,1593052707
503,porto novo,6.5,2.6,80.6,83,75,16.11,BJ,1593052707
504,port-gentil,-0.72,8.78,74.28,81,100,12.26,GA,1593052707
505,wanaka,-44.7,169.15,39.99,91,23,1.01,NZ,1593052707
506,gewane,10.17,40.65,85.32,40,67,14.41,ET,1593052707
507,gat,31.61,34.76,69.01,73,36,1.77,IL,1593052707
508,pitimbu,-7.47,-34.81,73.4,88,20,5.82,BR,1593052707
509,keetmanshoop,-26.58,18.13,59.0,24,0,13.87,NA,1593052707
510,kurilsk,45.23,147.88,55.0,69,96,3.2,RU,1593052683
511,kasangulu,-4.59,15.17,68.41,89,40,4.34,CD,1593052707
512,muzhi,65.37,64.67,48.61,73,97,15.57,RU,1593052707
513,husavik,66.04,-17.34,53.6,71,32,17.22,IS,1593052707
514,geraldton,-28.77,114.6,62.6,59,0,14.99,AU,1593052704
515,fort morgan,40.25,-103.8,80.6,26,1,8.05,US,1593052708
516,keflavik,64.0,-22.56,48.2,93,90,6.93,IS,1593052708
517,hami,42.8,93.45,89.26,12,79,1.95,CN,1593052708
518,mehamn,71.04,27.85,48.2,77,46,11.36,NO,1593052420
519,bria,6.54,21.99,68.77,96,98,7.29,CF,1593052708
520,cap malheureux,-19.98,57.61,71.01,85,7,7.0,MU,1593052708
521,tucupita,9.06,-62.05,74.05,96,80,3.27,VE,1593052708
522,deputatskiy,69.3,139.9,78.93,28,0,8.55,RU,1593052708
523,jardim,-21.48,-56.14,74.21,61,38,6.08,BR,1593052708
524,remanso,-9.62,-42.08,73.98,68,12,9.69,BR,1593052708
525,kyaiklat,16.43,95.73,82.4,83,40,4.7,MM,1593052708
526,beringovskiy,63.05,179.32,40.17,92,93,7.81,RU,1593052708
527,nabire,-3.37,135.48,83.62,72,92,4.25,ID,1593052708
528,asau,46.43,26.4,60.01,93,29,3.06,RO,1593052708
529,qiongshan,20.01,110.35,87.8,74,100,11.18,CN,1593052708
530,santa cruz de la palma,28.68,-17.76,71.6,68,40,17.22,ES,1593052708
531,puerto narino,-3.77,-70.38,77.0,100,75,1.3,CO,1593052708
532,paracuru,-3.41,-39.03,75.99,76,98,1.99,BR,1593052531
533,sivaki,52.63,126.75,74.71,39,0,3.83,RU,1593052710
534,el dorado,33.21,-92.67,73.4,100,40,3.36,US,1593052510
535,inverell,-29.78,151.12,61.0,62,0,7.0,AU,1593052710
536,poum,-20.23,164.02,72.12,64,14,11.65,NC,1593052710
537,luancheng,37.88,114.65,78.8,65,20,8.95,CN,1593052710
538,penzance,50.12,-5.54,64.0,82,54,14.99,GB,1593052710
539,saint anthony,45.02,-93.22,73.4,40,1,5.82,US,1593052710
540,los llanos de aridane,28.66,-17.92,71.6,68,40,17.22,ES,1593052710
541,mogadishu,2.04,45.34,77.34,85,100,15.77,SO,1593052710
542,keta,5.92,0.99,78.8,88,20,8.05,GH,1593052710
543,sorong,-0.88,131.25,84.02,76,64,9.73,ID,1593052513
544,vila velha,-20.33,-40.29,69.8,83,20,4.7,BR,1593052702
545,yeniseysk,58.45,92.17,73.67,63,73,4.16,RU,1593052710
546,chara,56.91,118.26,68.54,46,61,7.63,RU,1593052710
547,caravelas,-17.71,-39.25,70.27,89,57,4.81,BR,1593052710
548,ritchie,-29.04,24.6,44.37,54,0,7.92,ZA,1593052710
549,saint-leu,-21.15,55.28,68.0,72,8,6.93,RE,1593052710
550,san pedro de macoris,18.46,-69.3,84.0,80,0,10.04,DO,1593052711
551,bodinayakkanur,10.02,77.35,78.55,68,96,1.88,IN,1593052629
552,harper,4.38,-7.72,76.5,85,99,7.65,LR,1593052696
553,viedma,-40.81,-63.0,45.1,62,97,6.31,AR,1593052711
554,sackville,45.92,-64.38,75.2,73,20,9.17,CA,1593052711
555,naryan-mar,67.67,53.09,41.22,89,100,13.87,RU,1593052711
556,taksimo,56.34,114.88,70.25,54,55,2.91,RU,1593052711
557,noshiro,40.2,140.02,71.6,83,75,4.7,JP,1593052711
558,kanniyakumari,8.08,77.57,81.61,75,100,15.48,IN,1593052711
559,sheridan,44.83,-106.92,78.8,41,20,5.82,US,1593052711
560,razdolinsk,58.42,94.67,77.58,54,84,2.86,RU,1593052711
561,mokhsogollokh,61.47,128.92,76.55,38,0,7.23,RU,1593052711
562,hualmay,-11.1,-77.61,61.07,86,84,7.18,PE,1593052711
563,kawalu,-7.38,108.21,79.7,74,91,3.44,ID,1593052711
564,bang saphan,11.21,99.51,87.8,74,20,4.7,TH,1593052711
565,saldanha,-33.01,17.94,55.4,87,0,2.24,ZA,1593052711
566,bairiki,1.33,172.98,89.6,66,20,5.82,KI,1593052712
567,lavrentiya,65.58,-171.0,37.81,78,98,1.63,RU,1593052712
568,sidney,-33.87,151.21,64.4,45,0,17.22,AU,1593052617
569,hovd,48.01,91.64,73.17,22,100,3.74,MN,1593052712
570,senanga,-16.12,23.27,47.84,74,0,4.99,ZM,1593052712
571,bengkulu,-3.8,102.27,84.09,59,8,0.98,ID,1593052675
572,cam ranh,11.92,109.16,91.4,66,20,6.93,VN,1593052712
573,taoudenni,22.68,-3.98,92.14,11,0,14.76,ML,1593052712
574,belaya gora,68.53,146.42,86.49,21,0,8.61,RU,1593052712
575,seoul,37.57,126.98,73.4,88,90,8.05,KR,1593052712
